Day,DATE,FAJR,Zohar,ASR,MAGHRIB,Esha
,01-Mar-23,05:45,13:00,16:15,17:48,19:30
,02-Mar-23,05:45,13:00,16:15,17:50,19:30
,03-Mar-23,05:45,13:00,16:15,17:52,19:45
,04-Mar-23,05:45,13:00,16:15,17:54,19:45
,05-Mar-23,05:45,13:00,16:15,17:55,19:45
,06-Mar-23,05:45,13:00,16:15,17:57,19:45
,07-Mar-23,05:45,13:00,16:15,17:59,19:45
,08-Mar-23,05:30,13:00,16:15,18:01,19:45
,09-Mar-23,05:30,13:00,16:30,18:02,19:45
,10-Mar-23,05:30,13:00,16:30,18:04,20:00
,11-Mar-23,05:30,13:00,16:30,18:06,20:00
,12-Mar-23,05:30,13:00,16:30,18:08,20:00
,13-Mar-23,05:30,13:00,16:30,18:09,20:00
,14-Mar-23,05:30,13:00,16:30,18:11,20:00
,15-Mar-23,05:30,13:00,16:30,18:13,20:00
,16-Mar-23,05:15,13:00,16:30,18:14,20:00
,17-Mar-23,05:15,13:00,16:30,18:16,20:15
,18-Mar-23,05:15,13:00,16:45,18:18,20:15
,19-Mar-23,05:15,13:00,16:45,18:19,20:15
,20-Mar-23,05:15,13:00,16:45,18:21,20:15
,21-Mar-23,05:15,13:00,16:45,18:23,20:15
,22-Mar-23,05:15,13:00,16:45,18:25,20:15
,23-Mar-23,04:34,13:00,16:45,18:36,20:15
,24-Mar-23,04:32,13:00,16:45,18:38,20:15
,25-Mar-23,04:30,13:00,16:45,18:40,20:15
,26-Mar-23,05:28,13:30,17:45,19:41,21:15
,27-Mar-23,05:26,13:30,17:45,19:43,21:15
,28-Mar-23,05:25,13:30,17:45,19:45,21:15
,29-Mar-23,05:23,13:30,17:45,19:46,21:15
,30-Mar-23,05:20,13:30,17:45,19:48,21:15
,31-Mar-23,05:19,13:30,17:45,19:50,21:15
